Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Order_Date,Market_id
7618,7618,7618,7618,44.17,0.02,5,23.41,4,0.42,5/10/2013,7618
7619,7619,7619,7619,68.42,0.05,33,57.97,2.56,0.55,5/17/2013,7619
7620,7620,7620,7620,158.78,0.07,23,33.26,2.17,0.38,5/24/2013,7620
7621,7621,7621,7621,236.89,0.04,36,86.3,6.22,0.37,5/31/2013,7621
7622,7622,7622,7622,5526.16,0.03,38,1263.98,24.49,0.57,6/7/2013,7622
7623,7623,7623,7623,299.66,0.08,30,18.25,5.75,0.39,6/14/2013,7623
7624,7624,7624,7624,463.42,0.08,33,14.2,7.17,0.38,6/21/2013,7624
7625,7625,7625,7625,106.06,0.08,35,59.74,1.92,0.84,6/28/2013,7625
7626,7626,7626,7626,63.427,0.07,2,191.79,5,0.82,7/5/2013,7626
7627,7627,7627,7627,146.68,0.08,29,8.33,2.99,0.37,7/12/2013,7627
7628,7628,7628,7628,3665.41,0.05,30,1236.36,19.99,0.37,7/19/2013,7628
7629,7629,7629,7629,2443.342,0.01,44,590.32,3.99,0.59,7/26/2013,7629
7630,7630,7630,7630,538.27,0.02,29,225.2,1.49,0.35,11/2/2012,7630
7631,7631,7631,7631,20.95,0,14,2.81,0.7,0.38,11/9/2012,7631
7632,7632,7632,7632,129.49,0.04,41,36.02,0.99,0.37,11/16/2012,7632
7633,7633,7633,7633,202.95,0.02,29,50.64,5.9,0.37,11/23/2012,7633
7634,7634,7634,7634,2753.1925,0.04,26,510.49,4.2,0.59,11/30/2012,7634
7635,7635,7635,7635,893.29,0.08,39,256.16,6.71,0.35,12/7/2012,7635
7636,7636,7636,7636,946.27,0.06,28,66.38,8.74,0.61,12/14/2012,7636
7637,7637,7637,7637,1954.796,0.05,17,98.35,4.2,0.59,12/21/2012,7637
7638,7638,7638,7638,2312.96,0.09,17,43.03,17.85,0.56,12/28/2012,7638
7639,7639,7639,7639,10094.43,0.03,24,4451.01,19.99,0.35,1/4/2013,7639
7640,7640,7640,7640,2415.38,0.08,26,1131.6,74.35,0.57,1/11/2013,7640
7641,7641,7641,7641,214.03,0.02,34,138.92,7.96,0.36,1/18/2013,7641
7642,7642,7642,7642,1515,0.08,49,219.04,12.62,0.37,1/25/2013,7642
7643,7643,7643,7643,128.02,0.02,10,7.9,6.47,0.38,2/1/2013,7643
7644,7644,7644,7644,526.82,0.06,15,32.34,8.99,0.56,2/8/2013,7644
7645,7645,7645,7645,676.44,0.07,20,48.76,14.72,0.37,2/15/2013,7645
7646,7646,7646,7646,1486.72,0,32,294.81,8.99,0.58,2/22/2013,7646
7647,7647,7647,7647,662.16,0.07,25,185.21,1.99,0.4,3/1/2013,7647
7648,7648,7648,7648,558.04,0.05,45,40.32,3.14,0.6,3/8/2013,7648
7649,7649,7649,7649,12.61,0.07,6,4.9,1.49,0.37,3/15/2013,7649
7650,7650,7650,7650,43.54,0,34,17.48,0.7,0.81,3/22/2013,7650
7651,7651,7651,7651,875.52,0.09,24,5.71,13.99,0.67,3/29/2013,7651
7652,7652,7652,7652,14.74,0.08,5,2.58,0.7,0.56,4/5/2013,7652
7653,7653,7653,7653,3206.3955,0.08,35,784.77,2.5,0.55,4/12/2013,7653
7654,7654,7654,7654,161.96,0,26,51.12,5.67,0.36,4/19/2013,7654
7655,7655,7655,7655,2053.379,0.1,47,1040.4,1.25,0.35,4/26/2013,7655
7656,7656,7656,7656,287.75,0.02,42,136.02,7.3,0.37,5/3/2013,7656
7657,7657,7657,7657,9059.9,0.07,50,778.01,55.24,0.57,5/10/2013,7657
7658,7658,7658,7658,9601.94,0.08,28,2428.59,60,NA,5/17/2013,7658
7659,7659,7659,7659,447.09,0.09,11,89.03,8.66,0.76,5/24/2013,7659
7660,7660,7660,7660,115.24,0.03,44,43.23,0.5,0.39,5/31/2013,7660
7661,7661,7661,7661,4192.88,0.02,29,731.32,17.85,0.56,6/7/2013,7661
7662,7662,7662,7662,14.46,0.06,3,5.26,2.26,0.36,6/14/2013,7662
7663,7663,7663,7663,161.77,0.01,42,150.37,5.47,0.37,6/21/2013,7663
7664,7664,7664,7664,368.17,0,41,15.12,2.38,0.74,6/28/2013,7664
7665,7665,7665,7665,168.39,0.03,25,144.89,9.68,0.36,7/5/2013,7665
7666,7666,7666,7666,614.14,0.09,3,735.27,24.49,0.46,7/12/2013,7666
7667,7667,7667,7667,13.42,0.03,4,1.26,0.99,0.37,7/19/2013,7667
7668,7668,7668,7668,330.27,0.07,50,195.57,7.86,0.37,7/26/2013,7668
7669,7669,7669,7669,1111.008,0.09,10,146.29,43.75,0.65,11/2/2012,7669
7670,7670,7670,7670,53.79,0.03,18,11.55,0.99,0.36,11/9/2012,7670
7671,7671,7671,7671,7046.61,0.08,24,2595.18,19.99,0.38,11/16/2012,7671
7672,7672,7672,7672,524.2,0.04,21,158.98,6.71,0.35,11/23/2012,7672
7673,7673,7673,7673,89.97,0.02,15,23.48,1.46,0.39,11/30/2012,7673
7674,7674,7674,7674,137.51,0.02,41,21.62,1.35,0.4,12/7/2012,7674
7675,7675,7675,7675,110.31,0.05,18,1.22,2.27,0.56,12/14/2012,7675
7676,7676,7676,7676,456.91,0.04,28,328.18,17.78,0.59,12/21/2012,7676
7677,7677,7677,7677,154.18,0.08,43,166.92,5.47,0.37,12/28/2012,7677
7678,7678,7678,7678,225.16,0.02,32,33.69,5.2,0.37,1/4/2013,7678
7679,7679,7679,7679,3510.82,0.05,4,232.44,19.99,0.38,1/11/2013,7679
7680,7680,7680,7680,192.18,0.02,25,48.88,6.05,0.39,1/18/2013,7680
7681,7681,7681,7681,3482.41,0.05,30,1443.35,9.07,0.35,1/25/2013,7681
7682,7682,7682,7682,700.73,0.08,6,188.58,26.3,0.38,2/1/2013,7682
7683,7683,7683,7683,28.32,0.09,5,14.35,4.75,0.36,6/21/2013,7683
7684,7684,7684,7684,9473.31,0.03,33,1939.11,42.52,0.57,6/28/2013,7684
7685,7685,7685,7685,60.36,0.03,24,119.62,6.05,0.37,7/5/2013,7685
7686,7686,7686,7686,423.14,0.03,26,85.51,4,0.37,7/12/2013,7686
7687,7687,7687,7687,628.39,0.1,22,181.83,5.09,0.4,7/19/2013,7687
7688,7688,7688,7688,320.57,0.09,32,27.95,1.99,0.55,7/26/2013,7688
7689,7689,7689,7689,74.75,0.06,31,115.43,5.2,0.41,11/2/2012,7689
7690,7690,7690,7690,162.49,0.03,2,94.83,0.99,0.57,11/9/2012,7690
7691,7691,7691,7691,1866.12,0.07,15,400.69,24.49,0.46,11/16/2012,7691
7692,7692,7692,7692,418.93,0.03,13,82.25,8.74,0.4,11/23/2012,7692
7693,7693,7693,7693,1339.024,0.03,7,211.51,69.64,0.77,11/30/2012,7693
7694,7694,7694,7694,11039.75,0.06,29,2148.97,14.7,0.59,12/7/2012,7694
7695,7695,7695,7695,4982.944,0.07,30,693.69,29.1,0.68,12/14/2012,7695
7696,7696,7696,7696,71.07,0.08,20,15.09,2.5,0.39,12/21/2012,7696
7697,7697,7697,7697,32.4,0.05,11,8.78,0.5,0.39,12/28/2012,7697
7698,7698,7698,7698,2799.7,0.04,47,884.08,3.99,0.55,1/4/2013,7698
7699,7699,7699,7699,78.49,0.03,41,5.53,0.75,0.52,1/11/2013,7699
7700,7700,7700,7700,6109.817,0.04,48,1374.95,8.08,0.6,1/18/2013,7700
7701,7701,7701,7701,249.02,0.1,46,282.61,8.49,0.39,1/25/2013,7701
7702,7702,7702,7702,1211.98,0.1,7,80.83,26.2,0.59,2/1/2013,7702
7703,7703,7703,7703,683.46,0.09,43,138.82,12.39,0.35,2/8/2013,7703
7704,7704,7704,7704,3758.77,0,26,753.61,24.49,0.57,2/15/2013,7704
7705,7705,7705,7705,1060.0605,0.1,47,71.03,8.59,0.56,2/22/2013,7705
7706,7706,7706,7706,338.52,0.21,22,17.75,8.99,0.39,3/1/2013,7706
7707,7707,7707,7707,22079.47,0.06,12,5322.14,13.99,0.38,3/8/2013,7707
7708,7708,7708,7708,90.06,0.09,10,100.51,8.99,0.79,3/15/2013,7708
7709,7709,7709,7709,50.7,0.08,8,44.07,7.78,0.37,3/22/2013,7709
7710,7710,7710,7710,9633.59,0.06,47,176.67,64.2,0.59,3/29/2013,7710
7711,7711,7711,7711,7817.45,0.03,50,1303.6,60.2,0.77,4/5/2013,7711
7712,7712,7712,7712,329.63,0.05,3,541.33,8.99,0.59,4/12/2013,7712
7713,7713,7713,7713,1266.72,0.04,4,268.36,64.73,0.56,4/19/2013,7713
7714,7714,7714,7714,663.784,0.25,11,481.04,69,0.68,4/26/2013,7714
7715,7715,7715,7715,4462.23,0.04,44,440.72,26.22,0.6,5/3/2013,7715
7716,7716,7716,7716,1936.3,0.03,36,278.12,13.66,0.58,5/10/2013,7716
7717,7717,7717,7717,9502.736,0.02,42,945.56,81.98,0.78,5/17/2013,7717
7718,7718,7718,7718,5001.29,0.09,17,1680.92,19.99,0.4,5/24/2013,7718
7719,7719,7719,7719,201.98,0.05,48,245.67,6.89,0.6,5/31/2013,7719
7720,7720,7720,7720,9517.6,0.09,37,1262.44,57,0.78,6/7/2013,7720
7721,7721,7721,7721,464.77,0.01,24,29.42,9.54,0.37,6/14/2013,7721
7722,7722,7722,7722,31.68,0.04,17,23.69,1.99,0.51,6/21/2013,7722
7723,7723,7723,7723,55.33,0,10,13.38,0.71,0.52,6/28/2013,7723
7724,7724,7724,7724,180.92,0.1,22,82.54,6.14,0.59,7/5/2013,7724
7725,7725,7725,7725,4913.69,0.02,39,1153.9,58.64,0.75,7/12/2013,7725
7726,7726,7726,7726,1621.1,0.07,33,971.36,35,0.83,7/19/2013,7726
7727,7727,7727,7727,112.91,0.04,16,72.81,8.4,0.37,7/26/2013,7727
7728,7728,7728,7728,194.29,0.09,29,177.17,8.37,0.58,11/2/2012,7728
7729,7729,7729,7729,101.52,0.02,6,16.37,5.41,0.59,11/9/2012,7729
7730,7730,7730,7730,102.32,0.08,15,32.7,5.74,0.37,11/16/2012,7730
7731,7731,7731,7731,1401.75,0.02,31,426.44,4.62,0.56,11/23/2012,7731
7732,7732,7732,7732,846.59,0.08,22,1.95,18.98,0.57,11/30/2012,7732
7733,7733,7733,7733,63.34,0.03,17,76.02,6.27,0.4,12/7/2012,7733
7734,7734,7734,7734,3812.73,0.02,32,1470.3,1.99,0.49,12/14/2012,7734
7735,7735,7735,7735,3821.039,0.05,38,1057.89,5.99,0.57,12/21/2012,7735
7736,7736,7736,7736,151.35,0.07,42,8.33,1.93,0.35,12/28/2012,7736
7737,7737,7737,7737,16587.13,0.08,7,3476.86,29.7,0.57,1/4/2013,7737
7738,7738,7738,7738,507.98,0.05,9,170.9,4.86,0.36,1/11/2013,7738
7739,7739,7739,7739,6572.04,0.06,23,1579.34,7.18,0.48,1/18/2013,7739
7740,7740,7740,7740,1262.75,0.07,28,422.23,5.1,0.46,1/25/2013,7740
7741,7741,7741,7741,1051.992,0.09,19,1280.6,89.3,0.72,2/1/2013,7741
7742,7742,7742,7742,2711.14,0.01,28,307.86,42,0.66,2/8/2013,7742
7743,7743,7743,7743,54.22,0.02,1,19.09,5.81,0.38,2/15/2013,7743
7744,7744,7744,7744,431.11,0.07,4,244.33,35,0.82,2/22/2013,7744
7745,7745,7745,7745,7484.31,0.06,23,1278.45,58.95,0.57,3/1/2013,7745
7746,7746,7746,7746,1829.8715,0.05,34,367.46,3.99,0.57,3/8/2013,7746
7747,7747,7747,7747,577.89,0.06,29,53.89,11.17,0.6,3/15/2013,7747
7748,7748,7748,7748,9920.85,0,36,2685.19,17.86,0.58,3/22/2013,7748
7749,7749,7749,7749,1133.96,0.02,35,185.09,12.62,0.37,3/29/2013,7749
7750,7750,7750,7750,109.52,0.09,22,73.35,5.83,0.36,4/5/2013,7750
7751,7751,7751,7751,172.54,0.08,19,44.23,2.15,0.4,4/12/2013,7751
7752,7752,7752,7752,125.79,0.02,21,28.53,1.49,0.39,4/19/2013,7752
7753,7753,7753,7753,977.92,0.05,39,148.89,5.37,0.56,4/26/2013,7753
7754,7754,7754,7754,273.36,0.04,16,32.25,3.26,0.56,5/3/2013,7754
7755,7755,7755,7755,8058.96,0.08,49,1621.38,69,0.79,5/10/2013,7755
7756,7756,7756,7756,3240.728,0.07,19,691.31,69.64,0.77,5/17/2013,7756
7757,7757,7757,7757,5404.18,0.07,31,241.06,30,0.69,5/24/2013,7757
7758,7758,7758,7758,198.44,0.01,2,87.46,8.99,0.35,5/31/2013,7758
7759,7759,7759,7759,3501.79,0.01,1,7838.33,8.73,0.57,6/7/2013,7759
7760,7760,7760,7760,409.16,0.05,18,21.96,8.99,0.44,6/14/2013,7760
7761,7761,7761,7761,430.19,0.02,40,181.26,1.79,0.38,6/21/2013,7761
7762,7762,7762,7762,3503.12,0.01,23,168.14,46.2,0.69,6/28/2013,7762
7763,7763,7763,7763,2508.316,0.07,46,456.81,8.99,0.56,7/5/2013,7763
7764,7764,7764,7764,1280.65,0.06,26,75.36,22.24,0.55,7/12/2013,7764
7765,7765,7765,7765,268.58,0.03,25,26.33,4.5,0.59,7/19/2013,7765
7766,7766,7766,7766,141.83,0.06,9,35.69,7.42,0.56,7/26/2013,7766
7767,7767,7767,7767,375.57,0.02,7,12.71,16.11,0.39,11/2/2012,7767
7768,7768,7768,7768,49.89,0.06,9,30.84,6.07,0.36,11/9/2012,7768
7769,7769,7769,7769,550.29,0.03,30,82.5,9.47,0.59,11/16/2012,7769
7770,7770,7770,7770,81.97,0.07,15,81.33,8.33,0.38,11/23/2012,7770
7771,7771,7771,7771,5824.01,0.1,41,288.68,30,0.74,11/30/2012,7771
7772,7772,7772,7772,1831.529,0,25,139.98,0.99,0.85,12/7/2012,7772
7773,7773,7773,7773,494.34,0.05,15,30.19,6.72,0.75,12/14/2012,7773
7774,7774,7774,7774,242.284,0.03,14,51.75,0.99,0.37,12/21/2012,7774
7775,7775,7775,7775,7827.51,0.05,50,2992.8,5.5,0.49,12/28/2012,7775
7776,7776,7776,7776,992.95,0.04,47,65.21,8.99,0.59,1/4/2013,7776
7777,7777,7777,7777,221.86,0.09,40,1845.66,49,0.6,1/11/2013,7777
7778,7778,7778,7778,2167.05,0.02,36,684.9,3.5,0.57,1/18/2013,7778
7779,7779,7779,7779,2040.39,0.07,50,221.09,19.99,0.36,1/25/2013,7779
7780,7780,7780,7780,4587.3,0.08,31,1771.15,13.99,0.38,2/1/2013,7780
7781,7781,7781,7781,78.26,0.04,25,35.09,0.5,0.39,2/8/2013,7781
7782,7782,7782,7782,1243.45,0.1,39,1212.55,35,0.81,2/15/2013,7782
7783,7783,7783,7783,772.2675,0.02,13,48.85,8.99,0.59,2/22/2013,7783
7784,7784,7784,7784,140.07,0.04,15,21.85,6.19,0.38,3/1/2013,7784
7785,7785,7785,7785,403.71,0.03,15,97.47,14.36,0.6,3/8/2013,7785
7786,7786,7786,7786,4799.7885,0.09,39,1231.89,3.9,0.55,3/15/2013,7786
7787,7787,7787,7787,926.58,0.03,4,226.51,52.2,0.64,3/22/2013,7787
7788,7788,7788,7788,1795.49,0.05,15,626.04,58.72,0.76,3/29/2013,7788
7789,7789,7789,7789,2252.262,0.1,42,478.11,5.63,0.56,4/5/2013,7789
7790,7790,7790,7790,279.01,0.05,47,136.84,5.92,0.55,4/12/2013,7790
7791,7791,7791,7791,3060.37,0.07,40,234.03,4,0.76,4/19/2013,7791
7792,7792,7792,7792,633.13,0.05,10,203.9,36.61,0.61,4/26/2013,7792
7793,7793,7793,7793,1297.304,0,15,149.82,4.9,0.56,5/3/2013,7793
7794,7794,7794,7794,25.31,0.05,5,0.5,0.71,0.52,5/10/2013,7794
7795,7795,7795,7795,3363.14,0.1,14,98.75,41.91,0.59,5/17/2013,7795
7796,7796,7796,7796,141.56,0.1,27,2.85,2.99,0.37,5/24/2013,7796
7797,7797,7797,7797,127.49,0.08,6,57.95,4,0.68,5/31/2013,7797
7798,7798,7798,7798,15.72,0,1,6.1,4.5,0.59,6/7/2013,7798
7799,7799,7799,7799,10122.72,0.07,36,381.16,57,0.78,6/14/2013,7799
7800,7800,7800,7800,203.6,0,39,166.44,7.44,0.36,6/21/2013,7800
7801,7801,7801,7801,201.5945,0.04,11,32.31,0.99,0.37,6/28/2013,7801
7802,7802,7802,7802,115.81,0.1,30,22.06,0.83,0.51,7/5/2013,7802
7803,7803,7803,7803,313.83,0.08,36,56.78,2.99,0.39,7/12/2013,7803
7804,7804,7804,7804,59.85,0.03,20,47.41,3.5,0.58,7/19/2013,7804
7805,7805,7805,7805,332.55,0.1,48,66.87,5.47,0.35,7/26/2013,7805
7806,7806,7806,7806,29.32,0.08,2,12.93,11.15,0.37,11/2/2012,7806
7807,7807,7807,7807,314.93,0,30,17.5,6.24,0.36,11/9/2012,7807
7808,7808,7808,7808,63.85,0.04,5,40.44,2.85,0.55,11/16/2012,7808
7809,7809,7809,7809,1337.08,0.1,29,953,35,0.83,11/23/2012,7809
7810,7810,7810,7810,671.78,0.1,47,297.23,1.39,0.38,11/30/2012,7810
7811,7811,7811,7811,262.09,0.01,12,58.69,10.49,0.49,12/7/2012,7811
7812,7812,7812,7812,2080.035,0.1,31,844.9,1.25,0.39,12/14/2012,7812
7813,7813,7813,7813,3662.16,0.01,26,372.82,54.74,0.69,12/21/2012,7813
7814,7814,7814,7814,726.82,0.1,25,173.88,8.65,0.74,12/28/2012,7814
7815,7815,7815,7815,1559.4355,0.01,11,61.24,3.9,0.55,1/4/2013,7815
7816,7816,7816,7816,145.42,0.09,7,98.46,6.5,0.78,1/11/2013,7816
7817,7817,7817,7817,329.37,0.04,21,53.57,4.53,0.81,1/18/2013,7817
7818,7818,7818,7818,78.2,0.09,50,4.56,1,0.35,1/25/2013,7818
7819,7819,7819,7819,516.65,0.01,7,57.1,3.5,0.59,2/1/2013,7819
7820,7820,7820,7820,115.1,0.02,23,53.13,0.5,0.36,2/8/2013,7820
7821,7821,7821,7821,1121.78,0.04,4,454.8,50,0.77,2/15/2013,7821
7822,7822,7822,7822,1417.21,0.07,28,63.88,18.45,0.65,2/22/2013,7822
7823,7823,7823,7823,729.75,0.02,44,375.25,1.39,0.38,3/1/2013,7823
7824,7824,7824,7824,2325.42,0.02,25,739.91,19.99,0.4,3/8/2013,7824
7825,7825,7825,7825,1154.9375,0.04,11,176.06,8.99,0.57,3/15/2013,7825
7826,7826,7826,7826,1008.34,0.09,45,218.65,6.3,0.38,3/22/2013,7826
7827,7827,7827,7827,204.21,0.04,32,204.81,10.39,0.4,3/29/2013,7827
7828,7828,7828,7828,31.13,0.06,18,0.81,1,0.35,4/5/2013,7828
7829,7829,7829,7829,249.24,0.06,22,92.1,6.5,0.64,4/12/2013,7829
7830,7830,7830,7830,1932.58,0.1,34,356.48,10.84,0.63,4/19/2013,7830
7831,7831,7831,7831,147.71,0.05,36,40.04,0.7,0.52,4/26/2013,7831
7832,7832,7832,7832,782.93,0.03,48,401.07,1.39,0.38,5/3/2013,7832
7833,7833,7833,7833,2962.96,0.02,48,612.94,36.61,0.61,5/10/2013,7833
7834,7834,7834,7834,765.96,0.1,26,240.06,1.99,0.42,5/17/2013,7834
7835,7835,7835,7835,29.05,0.08,4,20.9,4.32,0.64,5/24/2013,7835
7836,7836,7836,7836,237.36,0.07,25,117.86,9.86,0.4,5/31/2013,7836
7837,7837,7837,7837,492.71,0.02,24,67.01,8.68,0.37,6/7/2013,7837
7838,7838,7838,7838,195.23,0.08,35,72.46,5.57,0.41,6/14/2013,7838
7839,7839,7839,7839,1042.06,0.04,14,931.25,89.3,0.69,6/21/2013,7839
7840,7840,7840,7840,4051.8,0.1,35,684.07,51.94,0.63,6/28/2013,7840
7841,7841,7841,7841,1118.82,0.04,8,320.3,36.09,0.77,7/5/2013,7841
7842,7842,7842,7842,2219.79,0.1,30,9.45,33.6,0.37,7/12/2013,7842
7843,7843,7843,7843,79.75,0.1,48,41.32,1.56,0.49,7/19/2013,7843
7844,7844,7844,7844,967.27,0.07,28,309.31,7.5,0.38,7/26/2013,7844
7845,7845,7845,7845,4789.89,0.09,48,421.15,26.22,0.6,11/2/2012,7845
7846,7846,7846,7846,112.05,0.04,28,26.21,1.3,0.37,11/9/2012,7846
7847,7847,7847,7847,195.03,0.09,45,148.87,5.74,0.4,11/16/2012,7847
7848,7848,7848,7848,74.13,0.08,16,69.34,6.72,0.4,11/23/2012,7848
7849,7849,7849,7849,351.49,0.03,8,107.32,2.99,0.35,11/30/2012,7849
7850,7850,7850,7850,7286.65,0.03,43,474.89,35.02,0.72,12/7/2012,7850
7851,7851,7851,7851,175.92,0.09,31,93.41,3.85,0.68,12/14/2012,7851
7852,7852,7852,7852,468.48,0.07,43,213.49,11.25,0.36,12/21/2012,7852
7853,7853,7853,7853,621.12,0.1,40,190.53,2.99,0.37,12/28/2012,7853
7854,7854,7854,7854,259.59,0.06,31,34.79,1.99,0.49,1/4/2013,7854
7855,7855,7855,7855,284.14,0.05,23,104.18,8.99,0.59,1/11/2013,7855
7856,7856,7856,7856,431.06,0.02,33,26.78,6.13,0.57,1/18/2013,7856
7857,7857,7857,7857,14.15,0.1,10,1.29,0.7,0.37,1/25/2013,7857
7858,7858,7858,7858,34.93,0.04,16,0.05,0.78,0.52,2/1/2013,7858
7859,7859,7859,7859,2206.17,0.02,4,251.43,19.99,0.37,2/8/2013,7859
7860,7860,7860,7860,876.01,0.07,8,108,8.64,0.78,2/15/2013,7860
7861,7861,7861,7861,199.48,0.08,1,120.24,35.89,0.66,2/22/2013,7861
7862,7862,7862,7862,121,0.09,33,51.21,0.5,0.37,3/1/2013,7862
7863,7863,7863,7863,24.36,0.08,3,10.04,5.72,0.47,3/8/2013,7863
7864,7864,7864,7864,1484.185,0.02,27,239.25,4.99,0.57,3/15/2013,7864
7865,7865,7865,7865,3801.27,0.02,17,861.3,69,0.79,3/22/2013,7865
7866,7866,7866,7866,410.03,0.05,46,138.39,8.54,0.43,3/29/2013,7866
7867,7867,7867,7867,76.89,0.03,20,31.64,0.5,0.37,4/5/2013,7867
7868,7868,7868,7868,136.79,0.06,33,42.71,0.99,0.39,4/12/2013,7868
7869,7869,7869,7869,351.25,0.01,17,80.73,5.97,0.38,4/19/2013,7869
7870,7870,7870,7870,1142.485,0.09,38,303.4,1.25,0.57,4/26/2013,7870
7871,7871,7871,7871,126.79,0.04,10,16.38,4.98,0.58,5/3/2013,7871
7872,7872,7872,7872,28.01,0.09,6,3.46,0.49,0.39,5/10/2013,7872
7873,7873,7873,7873,1770.2015,0.08,11,165.95,4.2,0.56,5/17/2013,7873
7874,7874,7874,7874,4647.69,0.02,39,182.53,30,0.69,5/24/2013,7874
7875,7875,7875,7875,1444.88,0.1,15,236.61,7.18,0.46,5/31/2013,7875
7876,7876,7876,7876,2287.1,0.07,23,231.49,19.99,0.52,6/7/2013,7876
7877,7877,7877,7877,356.4645,0.01,19,9.11,4.81,0.58,6/14/2013,7877
7878,7878,7878,7878,2503.3265,0.04,45,447.12,8.8,0.58,6/21/2013,7878
7879,7879,7879,7879,265.31,0.09,23,33.19,7.19,0.4,6/28/2013,7879
7880,7880,7880,7880,71.77,0.03,19,22.71,0.71,0.39,7/5/2013,7880
7881,7881,7881,7881,659.13,0.09,19,187.57,6.66,0.4,7/12/2013,7881
7882,7882,7882,7882,2593.08,0,32,673.31,48.2,0.74,7/19/2013,7882
7883,7883,7883,7883,2024.0285,0.1,21,4.9,8.8,0.59,7/26/2013,7883
7884,7884,7884,7884,670.94,0.02,15,87.51,1.99,0.55,11/2/2012,7884
7885,7885,7885,7885,2529.396,0.06,25,371.21,3,0.59,11/9/2012,7885
7886,7886,7886,7886,590.6,0,25,117.73,8.18,0.39,11/16/2012,7886
7887,7887,7887,7887,236.17,0.09,10,21.39,15.68,0.62,11/23/2012,7887
7888,7888,7888,7888,175.35,0.1,36,174.18,7.54,0.38,11/30/2012,7888
7889,7889,7889,7889,1837.44,0.01,36,1414.41,54.11,0.69,12/7/2012,7889
7890,7890,7890,7890,199.86,0.03,49,257.11,6.89,0.6,12/14/2012,7890
7891,7891,7891,7891,3722.29,0.04,36,950.68,13.99,0.65,12/21/2012,7891
7892,7892,7892,7892,1888.02,0.03,18,192.33,19.99,0.52,12/28/2012,7892
7893,7893,7893,7893,4865.72,0.03,24,1951.3,15.59,0.36,1/4/2013,7893
7894,7894,7894,7894,28.05,0.09,4,5.41,2.17,0.38,1/11/2013,7894
7895,7895,7895,7895,322.69,0.01,27,1.91,6.97,0.35,1/18/2013,7895
7896,7896,7896,7896,34.09,0.05,1,19.9,9.03,0.37,1/25/2013,7896
7897,7897,7897,7897,5144.8715,0.09,41,1435.83,3.9,0.55,2/1/2013,7897
7898,7898,7898,7898,115.81,0.1,43,1.49,1.01,0.55,6/21/2013,7898
7899,7899,7899,7899,141.92,0.06,10,12.2,8.99,0.49,6/28/2013,7899
7900,7900,7900,7900,1939.66,0.03,39,540.67,4.5,0.59,7/5/2013,7900
7901,7901,7901,7901,659.5,0.09,16,248.98,2.99,0.35,7/12/2013,7901
7902,7902,7902,7902,1695.65,0.02,50,51.98,5.5,0.75,7/19/2013,7902
7903,7903,7903,7903,102.59,0.01,32,8.88,1.58,0.39,7/26/2013,7903
7904,7904,7904,7904,1225.41,0.04,43,138.02,13.99,0.58,11/2/2012,7904
7905,7905,7905,7905,21.56,0,5,2.75,0.5,0.39,11/9/2012,7905
7906,7906,7906,7906,600.86,0.09,12,82.67,5.5,0.62,11/16/2012,7906
7907,7907,7907,7907,17.06,0.03,5,7.54,2.03,0.57,11/23/2012,7907
7908,7908,7908,7908,4252.89,0.06,20,969.42,18.06,0.57,11/30/2012,7908
7909,7909,7909,7909,4408.6695,0.05,35,1140.67,3.9,0.55,12/7/2012,7909
7910,7910,7910,7910,5875.66,0.02,31,1856.12,19.99,0.55,12/14/2012,7910
7911,7911,7911,7911,3969.43,0.1,31,796.51,36.09,0.77,12/21/2012,7911
7912,7912,7912,7912,2882.707,0.02,16,303.23,5,0.59,12/28/2012,7912
7913,7913,7913,7913,231.26,0.07,41,32.83,0.96,0.6,1/4/2013,7913
7914,7914,7914,7914,941.4,0.05,27,369.48,5.09,0.38,1/11/2013,7914
7915,7915,7915,7915,987.17,0.01,23,51.59,4,0.7,1/18/2013,7915
7916,7916,7916,7916,104.33,0,39,39.91,0.5,0.39,1/25/2013,7916
7917,7917,7917,7917,1849.6,0.06,14,62.16,8.99,0.55,2/1/2013,7917
7918,7918,7918,7918,99.55,0.03,18,60.9,4.62,0.64,2/8/2013,7918
7919,7919,7919,7919,1501.8,0.02,47,112.78,4,0.74,2/15/2013,7919
7920,7920,7920,7920,3713.0125,0.09,48,803.6,7.69,0.57,2/22/2013,7920
7921,7921,7921,7921,4733.88,0.02,39,239.41,56.14,0.39,3/1/2013,7921
7922,7922,7922,7922,297.85,0.04,5,69.89,19.99,0.59,3/8/2013,7922
7923,7923,7923,7923,136.1,0.06,12,3.78,7.94,0.52,3/15/2013,7923
7924,7924,7924,7924,853.162,0.1,50,83.95,2.5,0.81,3/22/2013,7924
7925,7925,7925,7925,172.76,0.1,26,73.18,0.49,0.38,3/29/2013,7925
7926,7926,7926,7926,34.42,0.02,13,9.47,0.5,0.39,4/5/2013,7926
7927,7927,7927,7927,55.49,0.05,9,7.23,0.91,0.51,4/12/2013,7927
7928,7928,7928,7928,2104.991,0.09,20,165.45,8.8,0.59,4/19/2013,7928
7929,7929,7929,7929,344.24,0.09,43,30.76,1.99,0.52,4/26/2013,7929
7930,7930,7930,7930,11829.4,0.07,20,3899.72,24.49,0.37,5/3/2013,7930
7931,7931,7931,7931,283.5,0.1,18,51.47,6.5,0.48,5/10/2013,7931
